id_venta,producto,precio,cantidad,fecha_venta,categoria
1476,25,1910,6.0,1970-01-01 00:00:00.000000016,1
1552,14,1425,5.0,1970-01-01 00:00:00.000000016,1
1602,14,1258,9.0,1970-01-01 00:00:00.000000016,1
1664,2,1817,12.0,1970-01-01 00:00:00.000000016,1
1822,14,1475,12.0,1970-01-01 00:00:00.000000016,1
2046,17,884,6.0,1970-01-01 00:00:00.000000016,2
2126,17,175,4.0,1970-01-01 00:00:00.000000016,2
1082,14,179,12.0,1970-01-01 00:00:00.000000028,1
1327,15,1975,2.0,1970-01-01 00:00:00.000000028,1
1370,22,405,10.0,1970-01-01 00:00:00.000000028,1
1923,20,2534,4.0,1970-01-01 00:00:00.000000028,1
2055,3,116,9.0,1970-01-01 00:00:00.000000028,2
2207,10,263,4.0,1970-01-01 00:00:00.000000028,2
992,9,1372,3.0,1970-01-01 00:00:00.000000040,0
1063,20,210,12.0,1970-01-01 00:00:00.000000040,1
1518,5,1207,2.0,1970-01-01 00:00:00.000000040,1
1563,20,304,2.0,1970-01-01 00:00:00.000000040,1
2017,10,1412,8.0,1970-01-01 00:00:00.000000040,2
2468,26,1422,11.0,1970-01-01 00:00:00.000000040,2
2807,10,1151,6.0,1970-01-01 00:00:00.000000040,2
433,12,2251,10.0,1970-01-01 00:00:00.000000052,0
1199,4,1515,10.0,1970-01-01 00:00:00.000000052,1
1227,15,1297,2.0,1970-01-01 00:00:00.000000052,1
1334,2,1120,7.0,1970-01-01 00:00:00.000000052,1
1347,15,2456,7.0,1970-01-01 00:00:00.000000052,1
1382,20,2441,9.0,1970-01-01 00:00:00.000000052,1
740,0,80,9.0,1970-01-01 00:00:00.000000064,0
766,8,2346,8.0,1970-01-01 00:00:00.000000064,0
890,0,2388,6.0,1970-01-01 00:00:00.000000064,0
1030,22,1735,1.0,1970-01-01 00:00:00.000000064,1
1127,15,1724,6.0,1970-01-01 00:00:00.000000064,1
1297,15,930,12.0,1970-01-01 00:00:00.000000064,1
1888,5,1153,4.0,1970-01-01 00:00:00.000000064,1
2040,7,1138,11.0,1970-01-01 00:00:00.000000064,2
2674,28,430,3.0,1970-01-01 00:00:00.000000064,2
66,8,1200,2.0,1970-01-01 00:00:00.000000076,0
257,11,211,7.0,1970-01-01 00:00:00.000000076,0
296,8,2358,2.0,1970-01-01 00:00:00.000000076,0
333,12,1918,5.0,1970-01-01 00:00:00.000000076,0
2624,28,605,2.0,1970-01-01 00:00:00.000000076,2
2750,7,1010,9.0,1970-01-01 00:00:00.000000076,2
2854,28,1467,7.0,1970-01-01 00:00:00.000000076,2
648,24,2047,6.0,1970-01-01 00:00:00.000000088,0
686,8,385,12.0,1970-01-01 00:00:00.000000088,0
910,0,1240,3.0,1970-01-01 00:00:00.000000088,0
1075,18,819,5.0,1970-01-01 00:00:00.000000088,1
1474,2,2367,11.0,1970-01-01 00:00:00.000000088,1
1729,4,1885,9.0,1970-01-01 00:00:00.000000088,1
1735,18,297,7.0,1970-01-01 00:00:00.000000088,1
1870,22,756,11.0,1970-01-01 00:00:00.000000088,1
2138,26,699,4.0,1970-01-01 00:00:00.000000088,2
2308,26,144,9.0,1970-01-01 00:00:00.000000088,2
2321,21,1223,5.0,1970-01-01 00:00:00.000000088,2
2957,10,977,6.0,1970-01-01 00:00:00.000000088,2
28,24,1418,10.0,1970-01-01 00:00:00.000000100,0
1179,4,626,3.0,1970-01-01 00:00:00.000000100,1
1276,25,1704,12.0,1970-01-01 00:00:00.000000100,1
2105,3,1209,12.0,1970-01-01 00:00:00.000000100,2
1120,22,789,7.0,1970-01-01 00:00:00.000000112,1
2292,29,1024,12.0,1970-01-01 00:00:00.000000112,2
2418,26,1211,3.0,1970-01-01 00:00:00.000000112,2
2601,21,576,7.0,1970-01-01 00:00:00.000000112,2
637,11,1146,4.0,1970-01-01 00:00:00.000000124,0
810,0,136,7.0,1970-01-01 00:00:00.000000124,0
1437,15,2099,8.0,1970-01-01 00:00:00.000000124,1
1720,22,2142,12.0,1970-01-01 00:00:00.000000124,1
2065,3,198,10.0,1970-01-01 00:00:00.000000124,2
2235,3,1952,12.0,1970-01-01 00:00:00.000000124,2
2458,26,1539,9.0,1970-01-01 00:00:00.000000124,2
2552,29,595,7.0,1970-01-01 00:00:00.000000124,2
2819,23,2121,8.0,1970-01-01 00:00:00.000000124,2
2859,23,1619,3.0,1970-01-01 00:00:00.000000124,2
2955,3,147,7.0,1970-01-01 00:00:00.000000124,2
297,11,1911,10.0,1970-01-01 00:00:00.000000136,0
771,19,1350,2.0,1970-01-01 00:00:00.000000136,0
1154,2,2464,4.0,1970-01-01 00:00:00.000000136,1
1662,20,872,1.0,1970-01-01 00:00:00.000000136,1
2084,28,686,9.0,1970-01-01 00:00:00.000000136,2
2164,28,1718,8.0,1970-01-01 00:00:00.000000136,2
2256,17,976,4.0,1970-01-01 00:00:00.000000136,2
2746,17,1527,7.0,1970-01-01 00:00:00.000000136,2
191,19,1578,1.0,1970-01-01 00:00:00.000000148,0
350,0,2081,12.0,1970-01-01 00:00:00.000000148,0
824,16,2390,8.0,1970-01-01 00:00:00.000000148,0
982,9,908,10.0,1970-01-01 00:00:00.000000148,0
1246,25,1586,6.0,1970-01-01 00:00:00.000000148,1
2344,28,1877,5.0,1970-01-01 00:00:00.000000148,2
2740,7,2302,5.0,1970-01-01 00:00:00.000000148,2
2754,28,1600,3.0,1970-01-01 00:00:00.000000148,2
90,0,512,2.0,1970-01-01 00:00:00.000000160,0
764,16,1190,10.0,1970-01-01 00:00:00.000000160,0
1992,20,532,12.0,1970-01-01 00:00:00.000000160,1
2123,27,832,6.0,1970-01-01 00:00:00.000000160,2
2377,10,192,9.0,1970-01-01 00:00:00.000000160,2
2568,26,2228,5.0,1970-01-01 00:00:00.000000160,2
2728,26,2287,2.0,1970-01-01 00:00:00.000000160,2
2811,21,443,7.0,1970-01-01 00:00:00.000000160,2
208,24,190,10.0,1970-01-01 00:00:00.000000172,0
1091,13,1849,7.0,1970-01-01 00:00:00.000000172,1
1535,18,347,10.0,1970-01-01 00:00:00.000000172,1
2014,28,2008,8.0,1970-01-01 00:00:00.000000172,2
2026,17,1548,6.0,1970-01-01 00:00:00.000000172,2
143,12,42,9.0,1970-01-01 00:00:00.000000184,0
187,11,1498,8.0,1970-01-01 00:00:00.000000184,0
712,9,74,2.0,1970-01-01 00:00:00.000000184,0
1990,22,349,3.0,1970-01-01 00:00:00.000000184,1
2349,23,1774,8.0,1970-01-01 00:00:00.000000184,2
2896,17,2092,4.0,1970-01-01 00:00:00.000000184,2
485,1,361,2.0,1970-01-01 00:00:00.000000196,0
534,16,835,5.0,1970-01-01 00:00:00.000000196,0
767,11,1056,11.0,1970-01-01 00:00:00.000000196,0
1560,22,1635,9.0,1970-01-01 00:00:00.000000196,1
261,19,636,7.0,1970-01-01 00:00:00.000000208,0
344,16,1763,1.0,1970-01-01 00:00:00.000000208,0
358,24,1645,7.0,1970-01-01 00:00:00.000000208,0
625,1,662,3.0,1970-01-01 00:00:00.000000208,0
1288,5,647,2.0,1970-01-01 00:00:00.000000208,1
2765,3,1660,8.0,1970-01-01 00:00:00.000000208,2
777,11,1616,1.0,1970-01-01 00:00:00.000000220,0
1069,4,2293,1.0,1970-01-01 00:00:00.000000220,1
1244,2,96,4.0,1970-01-01 00:00:00.000000220,1
1428,5,1650,11.0,1970-01-01 00:00:00.000000220,1
1722,20,816,3.0,1970-01-01 00:00:00.000000220,1
2120,7,2580,6.0,1970-01-01 00:00:00.000000220,2
2455,3,2366,3.0,1970-01-01 00:00:00.000000220,2
388,24,2106,12.0,1970-01-01 00:00:00.000000232,0
1018,5,561,1.0,1970-01-01 00:00:00.000000232,1
1628,5,786,2.0,1970-01-01 00:00:00.000000232,1
2127,10,1842,12.0,1970-01-01 00:00:00.000000232,2
2516,17,2373,7.0,1970-01-01 00:00:00.000000232,2
410,0,253,3.0,1970-01-01 00:00:00.000000244,0
1350,22,139,5.0,1970-01-01 00:00:00.000000244,1
1547,15,2481,2.0,1970-01-01 00:00:00.000000244,1
1843,20,1884,11.0,1970-01-01 00:00:00.000000244,1
2290,7,417,7.0,1970-01-01 00:00:00.000000244,2
267,11,1534,11.0,1970-01-01 00:00:00.000000256,0
330,0,1557,6.0,1970-01-01 00:00:00.000000256,0
966,8,1347,10.0,1970-01-01 00:00:00.000000256,0
1196,25,836,3.0,1970-01-01 00:00:00.000000256,1
2324,28,1187,9.0,1970-01-01 00:00:00.000000256,2
416,8,2193,3.0,1970-01-01 00:00:00.000000268,0
756,8,176,4.0,1970-01-01 00:00:00.000000268,0
834,16,2032,4.0,1970-01-01 00:00:00.000000268,0
1084,2,526,7.0,1970-01-01 00:00:00.000000268,1
1442,20,2140,5.0,1970-01-01 00:00:00.000000268,1
2192,29,109,12.0,1970-01-01 00:00:00.000000268,2
2461,21,1925,11.0,1970-01-01 00:00:00.000000268,2
383,12,516,7.0,1970-01-01 00:00:00.000000280,0
578,24,938,9.0,1970-01-01 00:00:00.000000280,0
603,12,108,11.0,1970-01-01 00:00:00.000000280,0
1172,20,1924,12.0,1970-01-01 00:00:00.000000280,1
1291,13,1490,1.0,1970-01-01 00:00:00.000000280,1
1833,20,1088,2.0,1970-01-01 00:00:00.000000280,1
1858,5,777,4.0,1970-01-01 00:00:00.000000280,1
2091,21,2194,10.0,1970-01-01 00:00:00.000000280,2
2158,26,2326,1.0,1970-01-01 00:00:00.000000280,2
287,11,1235,2.0,1970-01-01 00:00:00.000000292,0
1192,20,1727,12.0,1970-01-01 00:00:00.000000292,1
1541,13,978,5.0,1970-01-01 00:00:00.000000292,1
1825,18,2431,1.0,1970-01-01 00:00:00.000000292,1
2057,10,242,10.0,1970-01-01 00:00:00.000000292,2
2254,28,283,6.0,1970-01-01 00:00:00.000000292,2
2328,26,694,3.0,1970-01-01 00:00:00.000000292,2
2512,29,1388,9.0,1970-01-01 00:00:00.000000292,2
179,19,543,1.0,1970-01-01 00:00:00.000000304,0
489,19,289,10.0,1970-01-01 00:00:00.000000304,0
677,11,2421,9.0,1970-01-01 00:00:00.000000304,0
815,1,661,7.0,1970-01-01 00:00:00.000000304,0
1335,18,960,6.0,1970-01-01 00:00:00.000000304,1
1712,20,1459,2.0,1970-01-01 00:00:00.000000304,1
1931,13,2175,5.0,1970-01-01 00:00:00.000000304,1
2499,23,1731,1.0,1970-01-01 00:00:00.000000304,2
2700,7,1031,12.0,1970-01-01 00:00:00.000000304,2
146,8,1786,9.0,1970-01-01 00:00:00.000000316,0
283,12,2329,2.0,1970-01-01 00:00:00.000000316,0
711,19,1722,1.0,1970-01-01 00:00:00.000000316,0
831,19,1835,12.0,1970-01-01 00:00:00.000000316,0
1083,20,685,3.0,1970-01-01 00:00:00.000000316,1
1549,4,158,6.0,1970-01-01 00:00:00.000000316,1
2884,28,2452,4.0,1970-01-01 00:00:00.000000316,2
71,19,2523,2.0,1970-01-01 00:00:00.000000328,0
916,8,1326,1.0,1970-01-01 00:00:00.000000328,0
1448,5,1140,4.0,1970-01-01 00:00:00.000000328,1
1668,5,295,12.0,1970-01-01 00:00:00.000000328,1
2730,7,2284,2.0,1970-01-01 00:00:00.000000328,2
2743,27,2376,9.0,1970-01-01 00:00:00.000000328,2
2836,17,1663,10.0,1970-01-01 00:00:00.000000328,2
2919,23,1216,6.0,1970-01-01 00:00:00.000000328,2
10,0,1156,10.0,1970-01-01 00:00:00.000000340,0
125,1,2409,2.0,1970-01-01 00:00:00.000000340,0
502,9,548,10.0,1970-01-01 00:00:00.000000340,0
1390,22,1181,8.0,1970-01-01 00:00:00.000000340,1
1826,25,246,9.0,1970-01-01 00:00:00.000000340,1
2008,26,905,9.0,1970-01-01 00:00:00.000000340,2
2024,28,1607,6.0,1970-01-01 00:00:00.000000340,2
2259,23,931,2.0,1970-01-01 00:00:00.000000340,2
2747,10,152,7.0,1970-01-01 00:00:00.000000340,2
2932,29,1727,5.0,1970-01-01 00:00:00.000000340,2
411,19,1385,4.0,1970-01-01 00:00:00.000000351,0
846,8,627,8.0,1970-01-01 00:00:00.000000351,0
994,16,2434,4.0,1970-01-01 00:00:00.000000351,0
1107,15,1618,3.0,1970-01-01 00:00:00.000000351,1
1927,15,1838,12.0,1970-01-01 00:00:00.000000351,1
2006,17,2261,3.0,1970-01-01 00:00:00.000000351,2
2741,21,334,6.0,1970-01-01 00:00:00.000000351,2
2771,21,459,2.0,1970-01-01 00:00:00.000000351,2
363,12,500,1.0,1970-01-01 00:00:00.000000005,0
585,1,1900,3.0,1970-01-01 00:00:00.000000005,0
2394,28,1954,11.0,1970-01-01 00:00:00.000000005,2
2525,3,2049,11.0,1970-01-01 00:00:00.000000005,2
2744,3,1850,1.0,1970-01-01 00:00:00.000000005,2
2787,10,2089,2.0,1970-01-01 00:00:00.000000005,2
443,12,1709,1.0,1970-01-01 00:00:00.000000017,0
735,1,1243,5.0,1970-01-01 00:00:00.000000017,0
795,1,633,10.0,1970-01-01 00:00:00.000000017,0
1011,13,2068,7.0,1970-01-01 00:00:00.000000017,1
1296,25,1695,10.0,1970-01-01 00:00:00.000000017,1
1799,4,746,2.0,1970-01-01 00:00:00.000000017,1
1998,5,29,7.0,1970-01-01 00:00:00.000000017,1
2343,27,1784,11.0,1970-01-01 00:00:00.000000017,2
2358,26,482,3.0,1970-01-01 00:00:00.000000017,2
2906,17,2585,12.0,1970-01-01 00:00:00.000000017,2
2968,26,2408,1.0,1970-01-01 00:00:00.000000017,2
352,9,2243,5.0,1970-01-01 00:00:00.000000029,0
865,1,2114,6.0,1970-01-01 00:00:00.000000029,0
1058,5,1374,6.0,1970-01-01 00:00:00.000000029,1
1292,20,400,2.0,1970-01-01 00:00:00.000000029,1
1958,5,410,12.0,1970-01-01 00:00:00.000000029,1
2756,17,2256,12.0,1970-01-01 00:00:00.000000029,2
2770,7,1585,8.0,1970-01-01 00:00:00.000000029,2
165,1,279,2.0,1970-01-01 00:00:00.000000041,0
360,0,1747,9.0,1970-01-01 00:00:00.000000041,0
516,8,991,7.0,1970-01-01 00:00:00.000000041,0
1937,15,971,7.0,1970-01-01 00:00:00.000000041,1
1941,13,1896,2.0,1970-01-01 00:00:00.000000041,1
2237,10,758,11.0,1970-01-01 00:00:00.000000041,2
335,1,984,1.0,1970-01-01 00:00:00.000000053,0
931,19,926,9.0,1970-01-01 00:00:00.000000053,0
979,19,2002,2.0,1970-01-01 00:00:00.000000053,0
1072,20,2432,1.0,1970-01-01 00:00:00.000000053,1
1147,15,1487,11.0,1970-01-01 00:00:00.000000053,1
1805,18,1902,2.0,1970-01-01 00:00:00.000000053,1
2265,3,2164,12.0,1970-01-01 00:00:00.000000053,2
513,12,333,11.0,1970-01-01 00:00:00.000000065,0
716,8,2330,4.0,1970-01-01 00:00:00.000000065,0
838,24,829,4.0,1970-01-01 00:00:00.000000065,0
1770,22,2116,9.0,1970-01-01 00:00:00.000000065,1
1792,20,1841,6.0,1970-01-01 00:00:00.000000065,1
2861,21,1750,6.0,1970-01-01 00:00:00.000000065,2
215,1,1909,3.0,1970-01-01 00:00:00.000000077,0
354,16,1653,3.0,1970-01-01 00:00:00.000000077,0
569,19,2041,12.0,1970-01-01 00:00:00.000000077,0
827,11,2529,5.0,1970-01-01 00:00:00.000000077,0
965,1,1962,4.0,1970-01-01 00:00:00.000000077,0
986,8,295,10.0,1970-01-01 00:00:00.000000077,0
1112,20,1069,5.0,1970-01-01 00:00:00.000000077,1
1355,18,364,9.0,1970-01-01 00:00:00.000000077,1
1903,20,39,8.0,1970-01-01 00:00:00.000000077,1
1936,25,462,12.0,1970-01-01 00:00:00.000000077,1
2666,17,1145,1.0,1970-01-01 00:00:00.000000077,2
2910,7,591,7.0,1970-01-01 00:00:00.000000077,2
233,12,159,5.0,1970-01-01 00:00:00.000000089,0
796,8,1867,6.0,1970-01-01 00:00:00.000000089,0
2889,23,849,7.0,1970-01-01 00:00:00.000000089,2
228,24,1468,2.0,1970-01-01 00:00:00.000000101,0
268,24,2151,10.0,1970-01-01 00:00:00.000000101,0
526,8,1000,12.0,1970-01-01 00:00:00.000000101,0
622,9,230,4.0,1970-01-01 00:00:00.000000101,0
941,19,1540,12.0,1970-01-01 00:00:00.000000101,0
1180,22,1101,2.0,1970-01-01 00:00:00.000000101,1
1675,18,1839,6.0,1970-01-01 00:00:00.000000101,1
2239,23,923,5.0,1970-01-01 00:00:00.000000101,2
2293,27,391,4.0,1970-01-01 00:00:00.000000101,2
2466,17,2523,1.0,1970-01-01 00:00:00.000000101,2
2604,3,157,3.0,1970-01-01 00:00:00.000000101,2
2719,23,2457,7.0,1970-01-01 00:00:00.000000101,2
154,16,565,11.0,1970-01-01 00:00:00.000000113,0
790,0,2325,5.0,1970-01-01 00:00:00.000000113,0
2579,23,402,6.0,1970-01-01 00:00:00.000000113,2
96,8,1555,9.0,1970-01-01 00:00:00.000000125,0
307,11,2474,7.0,1970-01-01 00:00:00.000000125,0
769,6,347,2.0,1970-01-01 00:00:00.000000125,0
858,24,2219,11.0,1970-01-01 00:00:00.000000125,0
1746,25,1358,5.0,1970-01-01 00:00:00.000000125,1
1884,2,2451,4.0,1970-01-01 00:00:00.000000125,1
1899,4,2197,1.0,1970-01-01 00:00:00.000000125,1
2053,27,416,4.0,1970-01-01 00:00:00.000000125,2
2143,27,1943,1.0,1970-01-01 00:00:00.000000125,2
2997,26,1247,3.0,1970-01-01 00:00:00.000000125,2
61,19,2265,11.0,1970-01-01 00:00:00.000000137,0
291,19,1264,4.0,1970-01-01 00:00:00.000000137,0
463,12,704,11.0,1970-01-01 00:00:00.000000137,0
1306,25,1823,6.0,1970-01-01 00:00:00.000000137,1
1427,15,867,11.0,1970-01-01 00:00:00.000000137,1
1525,18,894,10.0,1970-01-01 00:00:00.000000137,1
1536,25,1801,6.0,1970-01-01 00:00:00.000000137,1
55,1,1403,12.0,1970-01-01 00:00:00.000000149,0
241,19,1619,3.0,1970-01-01 00:00:00.000000149,0
691,19,303,2.0,1970-01-01 00:00:00.000000149,0
1123,20,1206,7.0,1970-01-01 00:00:00.000000149,1
1755,18,953,9.0,1970-01-01 00:00:00.000000149,1
1985,18,2422,2.0,1970-01-01 00:00:00.000000149,1
1997,15,2141,5.0,1970-01-01 00:00:00.000000149,1
2425,3,2571,7.0,1970-01-01 00:00:00.000000149,2
2469,23,1378,8.0,1970-01-01 00:00:00.000000149,2
2927,10,79,9.0,1970-01-01 00:00:00.000000149,2
964,16,1123,7.0,1970-01-01 00:00:00.000000161,0
1078,5,996,1.0,1970-01-01 00:00:00.000000161,1
2247,10,718,7.0,1970-01-01 00:00:00.000000161,2
2495,3,187,4.0,1970-01-01 00:00:00.000000161,2
2911,21,1640,2.0,1970-01-01 00:00:00.000000161,2
105,1,1130,9.0,1970-01-01 00:00:00.000000173,0
149,6,762,9.0,1970-01-01 00:00:00.000000173,0
173,12,2500,6.0,1970-01-01 00:00:00.000000173,0
783,12,2110,7.0,1970-01-01 00:00:00.000000173,0
1373,20,2254,2.0,1970-01-01 00:00:00.000000173,1
1494,2,2163,6.0,1970-01-01 00:00:00.000000173,1
1533,20,1866,9.0,1970-01-01 00:00:00.000000173,1
1604,2,2588,8.0,1970-01-01 00:00:00.000000173,1
2625,3,2016,6.0,1970-01-01 00:00:00.000000173,2
2991,29,2399,4.0,1970-01-01 00:00:00.000000173,2
63,12,1501,11.0,1970-01-01 00:00:00.000000185,0
200,0,269,5.0,1970-01-01 00:00:00.000000185,0
201,19,1519,1.0,1970-01-01 00:00:00.000000185,0
298,24,754,12.0,1970-01-01 00:00:00.000000185,0
1037,15,543,8.0,1970-01-01 00:00:00.000000185,1
1795,18,2181,8.0,1970-01-01 00:00:00.000000185,1
1824,2,1158,12.0,1970-01-01 00:00:00.000000185,1
1926,25,1090,2.0,1970-01-01 00:00:00.000000185,1
2280,7,221,3.0,1970-01-01 00:00:00.000000185,2
129,6,2239,5.0,1970-01-01 00:00:00.000000197,0
1047,15,2510,3.0,1970-01-01 00:00:00.000000197,1
1135,18,1434,12.0,1970-01-01 00:00:00.000000197,1
1653,20,654,9.0,1970-01-01 00:00:00.000000197,1
1862,20,1346,6.0,1970-01-01 00:00:00.000000197,1
1910,22,1972,5.0,1970-01-01 00:00:00.000000197,1
1947,15,1431,7.0,1970-01-01 00:00:00.000000197,1
2570,7,603,6.0,1970-01-01 00:00:00.000000197,2
2643,27,2530,1.0,1970-01-01 00:00:00.000000197,2
369,6,1907,11.0,1970-01-01 00:00:00.000000209,0
1170,22,781,11.0,1970-01-01 00:00:00.000000209,1
1237,15,919,8.0,1970-01-01 00:00:00.000000209,1
1614,2,1492,7.0,1970-01-01 00:00:00.000000209,1
1663,20,1575,10.0,1970-01-01 00:00:00.000000209,1
1714,2,1971,12.0,1970-01-01 00:00:00.000000209,1
2834,3,1700,4.0,1970-01-01 00:00:00.000000209,2
2855,3,1512,2.0,1970-01-01 00:00:00.000000209,2
155,1,2075,10.0,1970-01-01 00:00:00.000000221,0
157,11,1269,12.0,1970-01-01 00:00:00.000000221,0
2350,7,2348,4.0,1970-01-01 00:00:00.000000221,2
2555,3,964,1.0,1970-01-01 00:00:00.000000221,2
2567,10,1232,6.0,1970-01-01 00:00:00.000000221,2
2954,3,2266,7.0,1970-01-01 00:00:00.000000221,2
37,11,1001,1.0,1970-01-01 00:00:00.000000233,0
87,11,1005,3.0,1970-01-01 00:00:00.000000233,0
391,19,1495,2.0,1970-01-01 00:00:00.000000233,0
488,24,380,1.0,1970-01-01 00:00:00.000000233,0
1157,15,1493,4.0,1970-01-01 00:00:00.000000233,1
1333,20,2468,8.0,1970-01-01 00:00:00.000000233,1
1364,2,1790,11.0,1970-01-01 00:00:00.000000233,1
1909,4,648,5.0,1970-01-01 00:00:00.000000233,1
2184,3,804,2.0,1970-01-01 00:00:00.000000233,2
2326,17,1383,11.0,1970-01-01 00:00:00.000000233,2
2484,3,1995,10.0,1970-01-01 00:00:00.000000233,2
2866,17,1224,1.0,1970-01-01 00:00:00.000000233,2
77,11,564,8.0,1970-01-01 00:00:00.000000245,0
1195,18,2320,5.0,1970-01-01 00:00:00.000000245,1
1402,20,2115,9.0,1970-01-01 00:00:00.000000245,1
1491,13,1272,1.0,1970-01-01 00:00:00.000000245,1
2314,3,1795,9.0,1970-01-01 00:00:00.000000245,2
2362,29,1517,11.0,1970-01-01 00:00:00.000000245,2
2596,17,1373,4.0,1970-01-01 00:00:00.000000245,2
121,19,1567,9.0,1970-01-01 00:00:00.000000257,0
258,24,1365,9.0,1970-01-01 00:00:00.000000257,0
870,0,2227,4.0,1970-01-01 00:00:00.000000257,0
1249,4,2073,10.0,1970-01-01 00:00:00.000000257,1
2799,23,2527,8.0,1970-01-01 00:00:00.000000257,2
12,9,1546,1.0,1970-01-01 00:00:00.000000269,0
602,9,1999,11.0,1970-01-01 00:00:00.000000269,0
1444,2,484,2.0,1970-01-01 00:00:00.000000269,1
1847,15,343,6.0,1970-01-01 00:00:00.000000269,1
2221,21,1683,2.0,1970-01-01 00:00:00.000000269,2
2397,10,1485,4.0,1970-01-01 00:00:00.000000269,2
2524,3,1950,7.0,1970-01-01 00:00:00.000000269,2
554,16,2538,7.0,1970-01-01 00:00:00.000000281,0
1016,25,733,12.0,1970-01-01 00:00:00.000000281,1
1397,15,1637,2.0,1970-01-01 00:00:00.000000281,1
1575,18,1246,9.0,1970-01-01 00:00:00.000000281,1
1745,18,2415,8.0,1970-01-01 00:00:00.000000281,1
1816,25,1228,4.0,1970-01-01 00:00:00.000000281,1
2023,27,141,12.0,1970-01-01 00:00:00.000000281,2
2070,7,1034,6.0,1970-01-01 00:00:00.000000281,2
2593,27,618,7.0,1970-01-01 00:00:00.000000281,2
32,9,678,6.0,1970-01-01 00:00:00.000000293,0
309,6,2029,8.0,1970-01-01 00:00:00.000000293,0
321,19,1426,7.0,1970-01-01 00:00:00.000000293,0
473,12,2183,1.0,1970-01-01 00:00:00.000000293,0
1220,22,1954,1.0,1970-01-01 00:00:00.000000293,1
1231,13,2559,3.0,1970-01-01 00:00:00.000000293,1
1279,4,1104,10.0,1970-01-01 00:00:00.000000293,1
2709,23,201,6.0,1970-01-01 00:00:00.000000293,2
2891,21,801,12.0,1970-01-01 00:00:00.000000293,2
3000,21,2048,11.0,1970-01-01 00:00:00.000000293,2
1242,20,1830,9.0,1970-01-01 00:00:00.000000305,1
2301,21,1594,9.0,1970-01-01 00:00:00.000000305,2
2390,7,206,4.0,1970-01-01 00:00:00.000000305,2
2561,21,735,1.0,1970-01-01 00:00:00.000000305,2
2712,29,1496,8.0,1970-01-01 00:00:00.000000305,2
2857,10,63,10.0,1970-01-01 00:00:00.000000305,2
2901,21,2425,10.0,1970-01-01 00:00:00.000000305,2
290,0,11,12.0,1970-01-01 00:00:00.000000317,0
1827,15,2535,9.0,1970-01-01 00:00:00.000000317,1
1829,4,2489,1.0,1970-01-01 00:00:00.000000317,1
2045,3,2439,5.0,1970-01-01 00:00:00.000000317,2
2518,26,373,3.0,1970-01-01 00:00:00.000000317,2
2853,27,1819,1.0,1970-01-01 00:00:00.000000317,2
631,19,306,5.0,1970-01-01 00:00:00.000000329,0
1213,20,1497,5.0,1970-01-01 00:00:00.000000329,1
1506,25,2563,11.0,1970-01-01 00:00:00.000000329,1
1561,13,2299,12.0,1970-01-01 00:00:00.000000329,1
1811,13,1312,3.0,1970-01-01 00:00:00.000000329,1
2159,23,997,6.0,1970-01-01 00:00:00.000000329,2
2491,21,620,9.0,1970-01-01 00:00:00.000000329,2
2786,17,628,11.0,1970-01-01 00:00:00.000000329,2
571,19,2172,9.0,1970-01-01 00:00:00.000000341,0
845,1,1207,3.0,1970-01-01 00:00:00.000000341,0
1375,18,2037,5.0,1970-01-01 00:00:00.000000341,1
1413,20,1036,11.0,1970-01-01 00:00:00.000000341,1
1505,18,2036,12.0,1970-01-01 00:00:00.000000341,1
1915,18,165,12.0,1970-01-01 00:00:00.000000341,1
791,19,824,6.0,1970-01-01 00:00:00.000000352,0
826,8,1595,1.0,1970-01-01 00:00:00.000000352,0
1317,15,1615,1.0,1970-01-01 00:00:00.000000352,1
1723,20,87,9.0,1970-01-01 00:00:00.000000352,1
2054,28,2508,9.0,1970-01-01 00:00:00.000000352,2
2318,26,578,9.0,1970-01-01 00:00:00.000000352,2
2372,29,937,7.0,1970-01-01 00:00:00.000000352,2
2475,3,2065,1.0,1970-01-01 00:00:00.000000352,2
2628,26,2531,7.0,1970-01-01 00:00:00.000000352,2
2722,29,1600,11.0,1970-01-01 00:00:00.000000352,2
2762,29,172,11.0,1970-01-01 00:00:00.000000352,2
1068,5,674,1.0,1970-01-01 00:00:00.000000361,1
1458,5,2265,3.0,1970-01-01 00:00:00.000000361,1
1475,18,94,10.0,1970-01-01 00:00:00.000000361,1
1944,2,1452,1.0,1970-01-01 00:00:00.000000361,1
2130,7,1067,6.0,1970-01-01 00:00:00.000000361,2
2225,3,1721,7.0,1970-01-01 00:00:00.000000361,2
2408,26,38,5.0,1970-01-01 00:00:00.000000361,2
2488,26,1876,5.0,1970-01-01 00:00:00.000000361,2
139,6,366,2.0,1970-01-01 00:00:00.000000006,0
423,12,399,4.0,1970-01-01 00:00:00.000000006,0
533,12,2436,6.0,1970-01-01 00:00:00.000000006,0
860,0,1286,9.0,1970-01-01 00:00:00.000000006,0
1155,18,238,3.0,1970-01-01 00:00:00.000000006,1
1331,13,445,2.0,1970-01-01 00:00:00.000000006,1
1854,2,99,8.0,1970-01-01 00:00:00.000000006,1
2050,7,2313,12.0,1970-01-01 00:00:00.000000006,2
2439,23,1543,3.0,1970-01-01 00:00:00.000000006,2
2452,29,2182,8.0,1970-01-01 00:00:00.000000006,2
2592,29,168,2.0,1970-01-01 00:00:00.000000006,2
